,customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code,group
4256,dc631c9b3ca5a9499fd3d65eeb68a593ca9fb99410221ff3e0892b9c56f834ab,,,ACTIVE,NONE,58.0,93b3927abc7c5f6422636237f86efb9b9556da306aa97874f813784a31a59e20,old
4257,dc645a67db9d38a9ac7214815c08b94018980e1a153f5b70861b22ac702e7b5e,,,ACTIVE,NONE,62.0,dbaa239f5d4abf22a0d78c67661461d2a1fe6a73f3a61bc6241267e9aa4a6971,old
4258,dc7d5f7e97b6943da5d51ca716a9c62592386de9638f6ae742d8fb918e932f12,,,ACTIVE,NONE,21.0,6907302ef387eb989a23dfe14fe4ff9771bfb33c5c5ad98f7cd3a02efef1a3c1,young_adult
4259,dc7fc7addb152eac2a723189316ef2e344a2c68a9be31f6ced70033a982ad33d,,,PRE-CREATE,NONE,49.0,c93eb099c9d76cf27a8dd50210b59e1123ceff4c5a69e1a6c880453ff23906c4,mature
4260,dc8ec5dd2bfd4f3e78bfb4ac87af54d75affbd32c7978d7930406767f50110c9,,,ACTIVE,NONE,38.0,cbe3ae06ef42922487da3296399ab187b5ac4286584e92871a1ab269fa1534d8,mature
4261,dc981dc7969fa467fcc724aa07cde3556225cf9ed9d3ac4c13650a8252736c17,,,ACTIVE,NONE,46.0,d7904b9afb9c618ab6691bd37f9a3cf6e0add0707623267ebade9d964a159b2b,mature
4262,dca935d95ebc2f15345a2c0113e933f100e448c2c5a11c74534985aeedf822f9,1.0,1.0,ACTIVE,Regularly,21.0,9196ca1e8e54bb45c6d0bf6a1dd3c4bf9579df24e3867eb9ecc7698f7117031a,young_adult
4263,dcb36f3bf5c4aebb49e8fb38391d6d775e455b71956a84ebeb4025d43336f3eb,,,ACTIVE,NONE,43.0,4f0b5fc3717b3a8d0a98312dd3fdbc76e2550b6510e3888c556aa1af0a849000,mature
4264,dcc6663a6babd2645b5c79dfd3d4d918533e39592ae6365fe51e1adf6de9b114,,,ACTIVE,NONE,54.0,eb07c96650f0a63a09b1ed1a0738f6a7065c9bcc1cc7ed6bad085c00d1826119,old
4265,dcc7165a853b4ed5eed079ddb42120264896e9472609a0bc5a7cf7b49fa9ec49,,,ACTIVE,NONE,30.0,8220bdfba9dab1ed6d3d8654c4e714689d43755945eb4130cad7d9d0937eecab,adult
4266,dcd228b71fd37234fecf5de9c3e1b6af5a56422e8d3af94ec63301f7c972bf34,1.0,1.0,ACTIVE,Regularly,22.0,eed3c6ae7ee33f31ec1c1c4684bd7bd4185d5928c633f4b3d8baf85ae795b27b,young_adult
4267,dcd94c5954807bd698ae9c8ad4353cc7f82bbc8ac3ab55a5ba26434e056e3a2c,1.0,1.0,ACTIVE,Regularly,59.0,cf54cc46b6d8dee812c143eb070c43fa94370aecc8a9a332b575bc02327a5813,old
4268,dcda6fa68bf4c37cd66aa1225614679d0f50b15a7804e2fa00fc18dc4c88bb7f,1.0,1.0,ACTIVE,Regularly,56.0,021e576c43e57122dfa8d1b630f356dd38e143d99d1957d6ac73aa05819f8aab,old
4269,dcdf1eb9821d36f3a3d3eb02cb08972ebcf77d388d784f61a0901b2e7ddf1966,,,ACTIVE,NONE,57.0,012cc37b01d351f7069edb8cd5b56468794493350a62325bc5747e873d3b0211,old
4270,dce824bf2fd1b839ccabb3a0874d1126628caa7cb0c950f1aa42b1220a28f0b0,,,ACTIVE,NONE,27.0,db65ce4e6a9e9107f44fe731199aa47b1c065bc9fe4cf202e4ef41078d5ffe6b,adult
4271,dd230aa8be6a805996fba9f953ccb46e36f4e791e211abb094922f5da6f3d3f1,,,ACTIVE,NONE,29.0,ba493192aff4ee3081d8010f06ded751d05168997a65b535b8dce7cc14755fdb,adult
4272,dd2348884aff868c90d9200f17f89fa6c4e86d599425e17fb368c250fde151ba,,,ACTIVE,NONE,58.0,f1a38b979f7f455b00ee68fbf98252748ba6f8684a20a5e4ea30d63ccb0a1f66,old
4273,dd335296f75a2bd3fb3ff97775b9564a889da8ecd331bfaf2769817150e300ee,1.0,1.0,ACTIVE,Regularly,53.0,40f929355ec229f1d842b427378c496d83e57d39c9515c33f562ce11b4532dd1,old
4274,dd4c7f479357f67e66ddc471c665b570c52565a7e081ed456f44733378cf6029,,,ACTIVE,NONE,22.0,c0154f33b096383bc34f5135cd91c4c73f457debd8cba62546d535e695261c29,young_adult
4275,dd524c1ce6614e3d9340e1a0cb04881b42e16fda7a3c938074b5d8930a2daa99,,,ACTIVE,NONE,27.0,690ffe924e783a343963827949c92e66c2e31cf5900b0314ee40843a177a361c,adult
4276,dd5be2a376696db76ebbe521f3bf12065f7475a4fcae6c706ea803671bb75e70,,,ACTIVE,NONE,67.0,caba564e28055adc32fd5fd4a161a58bfc00f04ce3d2b2d2ae754aca911114c3,old
4277,dd5dc991c0d3e9dc38d4be7516b09cda21878b6263fc5d13970f4b298df56570,,,ACTIVE,NONE,51.0,7b83307e0002780fdafd16f8063fc8cdf130e7fa36dd31c48fa70822e6c48f1b,old
4278,dd6180dfb4676bbfb3774e586fc2ad467f79b607855e054f95cc1c45f6125179,1.0,1.0,ACTIVE,Regularly,28.0,2325843d3957b9e397ec8db0efed4700c60032bef1f62c12a549fc84cec0590c,adult
4279,dd6824894a9a8a4c52cf62b756b7cc60c9774491719afca7fd242d2db86af9e1,,,ACTIVE,NONE,29.0,118243238af2b6b39ddc1220d320ce4096392a9fba61057f2460e2228f3ee747,adult
4280,dd73adb399dd34b6dd8ee6e5c706e50b408c3d02738a3c0c3907ab1b806e7745,1.0,1.0,ACTIVE,Regularly,32.0,39a044368617380bcce8b2f5e62facf1b4cc598fb50b0459c7099e4838839acc,adult
4281,dd7e707eabf7edbe473067c9e276f2bab4f0facfa8a7e455fb75599b9b0bb248,,,ACTIVE,NONE,22.0,82b338283ff839b289e92eaa6e79ef54b0af4d6c90100d69bd0cd7d169deeb47,young_adult
4282,dd7fe6f4993db9265251f93373f217e9e2d531c9b9fe60ba1190007f1b2f74cc,1.0,,ACTIVE,Regularly,30.0,92de92d784349bdd3370e0cfaaafbf17fc95cc30303fff24d102f79709473f4c,adult
4283,dd9e28421ddd269c64201ecf646447c87cf3fa662c0d6acd4b3b92fa5ca4b099,1.0,1.0,ACTIVE,Regularly,29.0,ab0219f2bf13f00b01b4ec8f71bca1f497a9792d9aea77d863e58585ad3ad906,adult
4284,ddd8672f10460d44dbfb46fa012bf5334c64b393a70ab406ea9f73a55e5c47e2,,,ACTIVE,NONE,41.0,95f9a4d3c7850e2fd61a03f2f53af224ed3d9f305405c03aad7130a1bbae1fd3,mature
4285,ddf17ce11145d8d0d22efa8640b852851b5a6a0f4020020b7b7baf2bbc06f69e,1.0,1.0,ACTIVE,Regularly,28.0,8cbde36db049c6cfd54bb052cb0b06b833650cb4b7382dfe1afbe563bb77292a,adult
4286,ddfe4a9b14042ea86c255e3acec8e3e5b6a178a536609b5038bc66d6be7a8e8c,,,ACTIVE,NONE,47.0,88d0c0d619df91bc6f0528be009a5a875923f155cfdda5f21d8bacf3d65bb7ef,mature
4287,de089adde4e5a661d60599adeccc08a5c758397f3978fd86797a433f505bccce,1.0,1.0,ACTIVE,Regularly,31.0,5c255164a47ad6be91f16eddd99445b80f90c3131b2447e59b643eb42a06e413,adult
4288,de0dc9fecad8a2f545c271e5e1d2cd4977a6186c8e0fa9f18b87929d67407d6d,1.0,1.0,ACTIVE,Regularly,54.0,b4157f0da46b768044c7865205092f9a4ec86c66ce039e6fc1e88f88c393cd6e,old
4289,de11ed1c26048ad5e403c6f8b5f20eed7fa04916ae2be131d7e5000e8629160e,,,ACTIVE,NONE,60.0,115c95eed237f774e303a55e45a978bb110f2f7d47c8f6fb06933a502f6d16ac,old
4290,de182a597d3b689d4f1f959a9087ca40ee2778eeeab60878999581d8b5d9aa69,,,,NONE,45.0,bf4ed4df8b11347bb9eb6db9f1268708793f3b5d50a753a8696473cedf16766b,mature
4291,de24d5956beb4061142acc05437220e60c9dc04750c361d4a70bbaee113d3c73,1.0,1.0,ACTIVE,Regularly,20.0,f568e5663e5832c8c0ccd541f9e1d80d12fb0e7fc3b78add5260786f62af6256,young_adult
4292,de453bc4230a89fd141c38492d17ac03cc80fe22805170a6cfc00a6794b136cb,1.0,1.0,ACTIVE,Regularly,35.0,1d135566c2b7c329486a9cb7df22a83f7e1417c26d257006bbc073b6eba84416,mature
4293,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,,,ACTIVE,NONE,45.0,99dd0cf339bcb31a5a63d40cc7b6dd8c06852c5a9c0e23e2dffabf97e67e827e,mature
4294,de671706f338f8d85a81bd36b3064f40839d1c44a566d1877eefb138d9356d87,1.0,1.0,ACTIVE,Regularly,27.0,2a8d3c5d607259758e9f0a05ae85099270ac60890111d8330435c3a6cecf2512,adult
4295,de6b798bd7aac2d8d02582c77530d483c07da29d2020bba4e75dc1a87cfdfe63,1.0,1.0,ACTIVE,Regularly,60.0,4be24025dc5d9906829eaa15dc315760606b6ffa46dd31b42eeabfd0ab9a2488,old
4296,de71923e5a998dcc52709646309fb326878aed8a448539b011bf5fd3dc671cba,,,ACTIVE,NONE,20.0,7af55ea70cfb671e71552e68cb8b9fe13111d5a54598b8df558c462cdf9908ea,young_adult
4297,de783cb8d527d740789580a0b871bd7c7e8922cc7337a4a99cac4ff54022e468,1.0,1.0,ACTIVE,Regularly,58.0,e70add014ef44c4d208fcc089c8d08e9e5225f1fb1ffea5721df96df190a7182,old
4298,de8390f7dc81c8d8fc6a273ac06e69a49a1bdd9296ded47125c349869bcaf9b3,1.0,1.0,ACTIVE,Regularly,53.0,580a050e6973bf2df2ed2a40e0f37815c4fe32a9a73508ac5a27bc98fe31016a,old
4299,de89ed3b276dab0ed62d70ffa7bf0f085ede1b5e94cccaec0923e92519594dff,,,ACTIVE,NONE,52.0,dbcb163ba260fe34e4888203d599379dcb9f1498f3a0bfb69369ef8793b92a2d,old
4300,de9943fdb6a237f9a4a687b0721bdaa91467b3ecfa14b598aff506b5066f39d9,,,ACTIVE,NONE,45.0,2774966e30f56a7fb295e91b8a0ea8ef3e46166d43f9441ae38937b06338639a,mature
4301,de9b0dfbd3afc2a93459f329c025c1d7841164432d0165696dc874b3a27e9634,,,ACTIVE,NONE,26.0,6a90dc05c142aebcbddbcf41200776f9a61bf2ed4b06d13f47d7247c1ebb9c43,adult
4302,deabd7194d23c3c80c08654c2c8c75d5fa9922abe19c925df7b493ef00b2c8ad,,,ACTIVE,NONE,29.0,0609aa80d9d7629198521fd4f9b745c294720dc23da6ef63bacd021ea2d1ed99,adult
4303,deb04f226141c160d52d5f56070db4b2a6548f9890daed1f1b2330755d305eb9,1.0,1.0,ACTIVE,Regularly,62.0,c7a885eeaa89c97299ee518faf22b5c56c3a3a8ccf14aba8443e559d23b031c1,old
4304,dee0ff388f89569508688179b4a161b6760424ba7e0773cbe3c916676deb75df,,,ACTIVE,NONE,38.0,e9ac579fca9880ca182715eaa01896cd718ae7024f3e0c21552153a9240bbaa1,mature
4305,dee3c4597e92b821cc522287abf45b895bda98fce4f59def76e2f7a0ebd02647,1.0,1.0,ACTIVE,Regularly,19.0,aa40a8a6407108f0c78d5012f31f26acc58625896523af8cabb890ceabcad160,young_adult
4306,def7032e9f2df617c29d9b3a0c4a62449790f934a619079ae0f6d60c3b86f9f2,,,ACTIVE,NONE,30.0,e83b7a706ecd4dae06b5a55a850706d707aa23907d7afbf2be9e907fe574e735,adult
4307,df04cc2879834e32a7f02cf6109202015ff8629882fa243872f10a193ad424df,1.0,1.0,ACTIVE,Regularly,46.0,a37644973d9ea33e77c8e589daa03470f6167002178bdb5fb2cd7031b2e9cb30,mature
4308,df0b12f73ad5b222dd4512c5f2aa5f9f5c4a1be950ef0dbccef9e925a3b88627,,,ACTIVE,NONE,23.0,3207fc54fbf330d1ae253e53af06b393d02bf5a46f3eba4fafca9806036aeba8,young_adult
4309,df0d3c6f60085339c0394baa8f1757665b72a8d90f3201f75e77bf2a036061d8,1.0,1.0,ACTIVE,Regularly,59.0,b3ae2ec6bb53ce2aea4b42d4cdc55a6aafff59b486be2c090d444b2f2a416831,old
4310,df1f3ac6bc362c7d8301b155c3d13d01813b0b262d1d09c2f33020aa69de969d,,,PRE-CREATE,NONE,52.0,3ded5b24c786f4881fd8bcb99740f0d64e9db7263b47e5bcc3d93a1c35853ab2,old
4311,df47a0b576ae7e773ac0f4b507048b67eb66aa52814e6bc15f7d82010a9fe9ba,,,ACTIVE,NONE,29.0,ced9ed00858c3bc26f7d311d3c971f03067586705e48a19f8686b316121f6c74,adult
4312,df54369c2b7f45eb96e61bd8f2f18d4436b1d1649caf5d57268ebe1b2aaade6a,,,ACTIVE,NONE,47.0,d8ec3222a0e1cc1f8568e8c4502d784c5f645bf9cbc5220367442426d50ae065,mature
4313,df580fc98c08b77bf83a80dae1801a52de30d3eee42ca08f5a5dce7130983e18,,,ACTIVE,NONE,30.0,40d5ce77d62b7f85573d9f15884371ed7026c3a74932d1e2a118ed5ddd178f84,adult
4314,df5f9131b3aaba2f66ae733afe97664635fe3845e3fecfea181b7655840d23db,,,ACTIVE,NONE,39.0,b8e61f2dcc4b0607629173eb295079fab95ffd761c1b09d3d6b2d132701b2671,mature
4315,df61f6c1c2a77e4b5ef693c57ff3157a886f1d6ad65b3a81c995d1b4a61a0544,,,PRE-CREATE,NONE,32.0,1e46efd0cf39e9c546dc498c6ab083190c5dac0022187e696dcd4090c400ebac,adult
4316,df69545be09afd404b5178cd2faa96e2f002573b3a9c60fd3e14d6a20d47d5d9,1.0,1.0,ACTIVE,Monthly,35.0,7dd875b0e1b75aea3ef6ea52077df183eba29d03d5c8533a378421cacbee891b,mature
4317,df70fcfa14192686fbcc57d8b3436a11aa9c25b8c9598eb1f176149f7dded554,1.0,1.0,ACTIVE,Regularly,70.0,a46c7ecc30506835e63a930c88b7d47945b9f1fbac29517221b525b343c6fa96,old
4318,df77bef035ed79d9228309d28d38a3498e4905200413e24814eea4554bab7331,1.0,1.0,ACTIVE,Regularly,38.0,a078696b0d4edfde5d3e8b6378f1e368b3d640c4429dcbd30d6b90a2b880ecb2,mature
4319,df85eae22d8c16062182637b329f0d4c3504be8d06a9ca2d3f4717ecbbf3ec49,,,ACTIVE,NONE,73.0,bda274b4cc592e6469a03c4d522ddf9e5ce75d5508448f8d6fdbd51101ef7fc7,old
4320,df8878ca531657f6b3ea727d61698aa7e5f93c0158027b2d64a29102d38b902e,1.0,1.0,ACTIVE,Regularly,23.0,dda8070d17a545b33e8f5f1701dd3531995569b59e192e42016bb03b716b0fc0,young_adult
4321,df996e8e19f905ede2a8f796f2608a79f1d426300549c4b0cc9ca0e11d2a2f2c,,,ACTIVE,NONE,44.0,d5af1a79c669afbe5f76649de3a9c8a5516a218a0b2ef1652a37e4d883eeb586,mature
4322,dfdf35d9e6cd620ca591cc5f71ab87f94e87f95e87cbb8cd2eb182b9e1a6f87b,,,ACTIVE,NONE,40.0,35b1b686c44605ba521e492c9cca6d914b633a9ab6b894e19577171f851483c5,mature
4323,dfe3abd4541ccd062ef0dc94992ad53150276fa43c828caaedabe4fd736f7dc8,,,ACTIVE,NONE,62.0,1f3be7d458a560b36e8396b40d02a5ffeae81b2cfe39acbc3c0f2ad94962ed48,old
4324,dfebffc831d8ac96ba5f7f37ac5ecaee307b7f6991ac964d4e2873627f7c7ca5,,,ACTIVE,NONE,29.0,639b40893555d8fa18701fb28b170531f63f2c11b90d0ae64d5d33f71639f521,adult
4325,dff13eda8dc72006908f56b175634eb7922379b0087ef22f4792515dc9521611,,,ACTIVE,NONE,54.0,a46d932b57874301c42122340665834e981a72ce1999d21e91e27ae19befb5a5,old
4326,e01874bcbff5c1003e6648121b76a52c14db75d579527d056b982c21986d2a96,1.0,1.0,ACTIVE,Regularly,69.0,94e48830edb5c9e50a23a015109918e4864aee98878ffb88ee1966252926f563,old
4327,e02f60f6f7ca1e41d624df68b715c1c585cca8bf336ade4c05ea552ffb783482,1.0,1.0,ACTIVE,Regularly,45.0,0727740352c51bcf5cc460ca20f06293abfe6a8b69094adf5d3924dbae0e1372,mature
4328,e030bf5ab32d380ea95ae99c6ec7bc569ea1405d36d141d5b1afb9b203d930cd,,,ACTIVE,NONE,24.0,bbf58413d7430cf13678861740d0dae161e286728f9234cea7f425dd9e88283c,young_adult
4329,e0447bc8bea75c77ce937c45b8c76c253dd9cdd0034cb45406b03af0c687e2c8,1.0,1.0,ACTIVE,Monthly,43.0,11817efe2673f75dc1489826f68c7f813e8304bc2384442e1ef121214104cd53,mature
4330,e04a77731db0b14678bdf5e29546904c2847e38e8475a338753db7b28d72d113,1.0,1.0,ACTIVE,Regularly,57.0,8ef5b34ef0725f446e6a9bd6fbd3b21c9c22223cd89da48f7277d1402ab88cac,old
4331,e057d251a9d99140382763aec2aee2d4f287026f501c9751eedaa31abb7a9266,1.0,1.0,ACTIVE,Regularly,30.0,fa9d632ba12702507dfececb8df43952e3e375afa8736787a6d6cc45cace3151,adult
4332,e05f4258cacf1ecebb23b61540697409b1efb103df53fed91e63c82e458cc700,1.0,1.0,ACTIVE,Regularly,20.0,c15083996d488d36a843225f2efa235b33ba9fa09700b926d8486f10cbe9cf2c,young_adult
4333,e06935bde3b206add0c8c5cd0cd263abff3d107e984303e16b9ccf186bb1e71a,,,ACTIVE,NONE,24.0,c6cade2da22ee9ce8110aa27c5f931e4812b7701ab9285a14b82106e95798bd2,young_adult
4334,e08abab43938bd45d28a322ab0cf0aeba58c2c6341693f4a3a2797105919d8f2,,,ACTIVE,NONE,55.0,bc295834605bfbc60ca404725d2f380910293958ef2f6cff8815d26545082455,old
4335,e090b00197132b842ce4f4c13ea5c180fbe8a8b732c713773ce3d61958b85eff,,,ACTIVE,NONE,28.0,56008f39856511df579180281653b5be7ace904e6b06773081457fd3d0b914e0,adult
4336,e0934760fc053dcbc9187a43b338a4be8158a13e5fe69686da66b4830a8c9b0e,,,ACTIVE,NONE,31.0,138bc4a09ce2ee09d6f78220026c7726dc4f9221625b9e8709177ba4fc70200f,adult
4337,e09858c5af139cdaf17510306390d7ade85463818f2f3ad706897ed764272a0b,1.0,1.0,ACTIVE,Regularly,25.0,a16652c8dcc2f3db2931fe1c5082b782a6a014d237f64f9cb09a23c17a4b054d,adult
4338,e0a3e26a081be5ed88cd1ecbeef67e26efb094c74cf7cdfb42b9494447f3232c,,,ACTIVE,NONE,49.0,33258840b54110a862918bcab63ad33987647d93583f104f2a4f51854ab28a0b,mature
4339,e0ace9c195ab35c38e18e13300dc5336e1d5131731232728afb57ecd347ffc84,,,ACTIVE,NONE,39.0,3dfa37eb1dab2995ed31b72f594cea19460f301ac92036245d05f71307ec199a,mature
4340,e0bc7845fc1258d65be204dc02178379ab077b403b40b8ea9fc6794a941005ac,,,ACTIVE,NONE,30.0,be69d1cd5cf8cb413a013b6f5d86c7893a4957bf64a2ac43f4547600f6c344a8,adult
4341,e0c82ac4d735475da8bb289caee60a19d8da92773ee621aa0f67a3b7e10c2e29,,,ACTIVE,NONE,24.0,c4465fc42b0c0e15e29abc586b9fae93395fd6e8dc719cedccbd522bba227f63,young_adult
4342,e0ca7884e09cd3302ab8b0d2b46ee8bb38571fa8da3961cce7fd52d654d73f42,1.0,1.0,ACTIVE,Regularly,20.0,4e4e9e8b3d9498ee1cd2265b08ad38a59679f7b3f7c48e032c6c46c161273f25,young_adult
4343,e0cd78cf08325450b65203334087909debee37c22708067ff79e0ba762c094cc,,,ACTIVE,NONE,49.0,cacb9354fb842cbcd0d5f18b7e29da6d34b3694f92b138d31cbf174d42a3cdec,mature
4344,e0e49068e893c0f022e288f93563d96430bf2639bba6fcd94503eb5d9ee425c7,,,ACTIVE,NONE,48.0,1e1550e3b9f0b21a046e9fe33b5d4a7255b43175aee5d19af6109331e7094b52,mature
4345,e0e9577399268cfca29b1226d4bef5fe8e2c941e644ef942e67ef024acbc35ef,1.0,1.0,ACTIVE,Regularly,60.0,b5e78dad5ec931957d351e215fddd5ba5732f8b7fbe39c97a50c03e6286db2b5,old
4346,e0ef332251c7f30336670396046b9a2baa25b85aebbfa0cc38eee9c30f1bdc88,1.0,1.0,ACTIVE,Regularly,23.0,6b32a61addef4510b7b51b7f5f6fdd51aa054e76eafb4f533ef05ec35c9df0ad,young_adult
4347,e0f05ff179c13df5075bc3112fac7dec135d1d30df7b0ea3b4f673d4b838f0e0,,,ACTIVE,NONE,38.0,3506f9c6658fe09ebaa80223fa5fc8768efa8438cff9014518fa38240d5031b9,mature
4348,e0f353c476716c44fc0bf65b43a708afe922503fb95fbc59d7bec0e8821ee0ee,,,ACTIVE,NONE,27.0,4bbc4f7ac799235a680cec0dba945d1a3d063e8bed8fdc5537bdf0e076968f0a,adult
4349,e103556e2112b9551d6c5158a8052e54c0b6c0cbbb9197b911e8122ac72a987c,,,ACTIVE,NONE,40.0,e4aaaad28a534e44600f881ede540812c189cff1feda822fb3fa48ee85b625e7,mature
4350,e10f3e0c7209fc1558f3bade28a3b745169e7865fa8ae72d23c11f5e569b4363,,,ACTIVE,NONE,51.0,12a60d32a0303103a7decf0e1909dc3367e7c04b201e45c6531da5fbc135cc18,old
4351,e128ae56a1c5f08ad6a928b51d132968824bf2d623b4406f59c56835565eeee0,,,ACTIVE,NONE,21.0,b3273befe833f93c3e35ecb6217c6b5ea486746fc096840aaf8d9b5000e18542,young_adult
4352,e12d1da4a0c5f7b8fc6d93571908a258b18fe83d752ccc7d5a2cd8ccd9d7fef5,1.0,1.0,ACTIVE,Regularly,21.0,6c9608f060742ba4b71384b524b42ae3b44bbed5d83eb711e87cc29c0f208d76,young_adult
4353,e130fc35f1730a9f3eed1f861c3e36ad2c5aeeff18d6ddfddf1f446583ca443d,1.0,1.0,ACTIVE,Regularly,55.0,cd7dd3bed2761de4dab33c1225d4674aeae64c7b049866b023798224f4d8a37b,old
4354,e13caedc4da3be44987e28fcca4872cfd6104a48a9bf1794a1caa32b3093734f,,,ACTIVE,NONE,31.0,91261715b8ecb2f36821a85c8034feefff9bb70fdedb94d5c0cc7d6c8de08050,adult
4355,e144c015767b55aee7ef4c15f9b970c24f2aace294ad4d7038586824bbe82cc4,,,ACTIVE,NONE,46.0,853986857385eb4747dd49fdc28826f6d032118e7b395e415f9a1f786dd639f1,mature
4356,e15854799e8bec047a0fcf115a0192cf6cfa37dd70d60b8dcc4bb575dc03333f,1.0,1.0,ACTIVE,Regularly,55.0,aa471b2ad4a6909eafdf46d465e6493a517af6f3a92d409e1e09bf7b75412e1f,old
4357,e1639530f27652c471b0e55cf591cad8ce5881b8ae08dbcac924dc4bdd57ef44,,,ACTIVE,NONE,36.0,b05de30d01ce639f368fec20def0de43c7dda4dc402edd1e2d627e1c7e45c3d2,mature
4358,e1756030b9dd2a840afb9dff02e93859897b190e5525aac6922ff4af02045c06,,,ACTIVE,NONE,23.0,039c2e9b77dd19c021bcadbc399475b47e2e573aa8c801ae66866981e4c8bb65,young_adult
4359,e1790d051470e45edfee0e79ce9aae5ecd9e4287ba8a1c409e4c777a65d668d9,,,ACTIVE,NONE,54.0,2ba79017ef7e56c38bc39649d89361677eb081f441a380d1084f1ea971ae6d25,old
4360,e1a8a2c7d0d4c9a06fa9feabf4b74e710ccf5384b9739b0f7ec50a131be07421,,,ACTIVE,NONE,30.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c,adult
4361,e1ae54fc0c35d7a34e7e55d7fa2506a81dbdb55f1ff4a5d7013f83ac0b9f94f1,,,ACTIVE,NONE,24.0,89b8b60f8605bf0ab8044979b7a38f962d4fb1988f4d48d0fa2dc3b2a4dcde76,young_adult
4362,e1c5a8c64cafaf123a98a273fbe94d796383a9a8765a510e8e04c763a8588ba9,,,ACTIVE,NONE,23.0,a7daad28988345e897abeb901da0b85a0fe0e1425e3ef989ad691dd6832aee44,young_adult
4363,e1e3046fbd4f6537fa699c2c86bd2e2c322864a4916f18ee233da6b3ecabbf5b,,,ACTIVE,NONE,53.0,50086fba812dc98fe74c61cedce9c17ba3f7ac747a4af666adfb649bdb792375,old
4364,e1f2c21c5427fc97bc9cb7802736b730f3e0878a29a8e979b0025d02e2754edd,,,ACTIVE,NONE,25.0,ae1b673dda76816fdf1b3ac0d81c18624cd2bdc261320ae5b14e5934052c3900,adult
4365,e200295b35f92bcfc258df8acf4cbd695b4678c230a04bd3bb4560c44bd00541,1.0,1.0,ACTIVE,Regularly,49.0,1949cce19e0b3b4f6ff488fb6a833e156e61a5073145d0bad5cfc31da3825d8e,mature
4366,e210b61c883136507033d7c474ce41b7c133d9c182d1070f192e94c48b3e0143,1.0,1.0,ACTIVE,Regularly,63.0,eb14569377d7b6981d3e920f7cdda762f15e929c33be4aab30ff248be0020d2f,old
4367,e2122ab1fd99912defb9a7f7e779e8d935d01a71fbb29c819fc8c1a8221aabf7,1.0,1.0,ACTIVE,Regularly,41.0,1c10a473ccc167b5a449c4994348a3866c85ec7d6c3a6158d5e37635aebf1a3c,mature
4368,e2256108f2a0b034d3dc10bae705f63f7a1105edf24d56a587726b3d9558fe1b,1.0,1.0,ACTIVE,Regularly,51.0,f25c85f158c3fe12bc160acb19bc630fd36ebad246bd64bc841cbcb65eff9a53,old
4369,e2293debd955a3f9de2d3f5c6312897db526cab97f54606a4d3c80b7f94c17db,1.0,1.0,ACTIVE,Regularly,59.0,66d014e8f1e47d5db7e76bfae75ba9f1ebf3afaa5dfd9b86d19792c19dd77495,old
4370,e240a876b27a1f5df616f7cb45226e882da2c27a3eb4621dd266f8eea619e31a,,,ACTIVE,NONE,39.0,5ffde57bbe424cd3cff811e6010e36efba25043970f70538f93feab63b0fde5a,mature
4371,e243a5ec0f0781347f34a4be79b07dcb319573067a1bfdc721a27b14f7f732c6,,,ACTIVE,NONE,27.0,4c76aa974cd1f9222f2a02492816c9427cb93f5f3f1d024ada2aa4001939590b,adult
4372,e2591d7210e458e0f0add2866c8685e7149e69769cb6168e31e8d7be63f6e672,1.0,1.0,ACTIVE,Regularly,41.0,6f53f3672efe335bbbf24ccded212d06292263f5b2918bb61ea07d66f5d6622d,mature
4373,e26882dbaab81a7d634fc0da4e2320180229a62728a117ff8ad7079b18377fed,,,ACTIVE,NONE,45.0,5d947b8156fc8dda2a7616848effbfac77bc98b317c7d4157edb0442922a35ef,mature
4374,e278b3743dacbc2953f5c0fe4ee7fe74118b0a0af26ffd1b8916fead6d05c0e0,,,ACTIVE,NONE,27.0,65410972820f3c8e5e23d58a12655c8435020ddfd354df94ca7663b6745e4c45,adult
4375,e27d2b69722b4aae384467e9b7921309221301362ba65ee0e9ed7703a8efc1a6,1.0,,ACTIVE,Regularly,22.0,421138d900b3b1d9374405c3a14e2acd0825a5c94b1899ddfe054317b74bb9af,young_adult
4376,e28db2795fe02d39722f8453ea41c4bc01e35004a5236c162cecdbf0890c00fc,1.0,1.0,ACTIVE,Regularly,26.0,0014c670a0fd27281b2f7c19abd5fa705d0f17a93d69b94cefacb513098e96dc,adult
4377,e298fe447ab8ee0adf044e84934b8456af0e9ee276e412e677febe0ab884cd59,,,ACTIVE,NONE,28.0,6901b69e6bcf7cb854ec67e1d3759838bef211453dca115cb25a1d18235337b0,adult
4378,e2993bd6d58f10256501ab5b50956648d7203ed9175cf32404a81095e01b38e4,,,ACTIVE,NONE,24.0,8fd0b383591ebefd1a35597b6f22baf20d5f09dbe287bee238cd146560bb76d9,young_adult
4379,e2b7ac49417b54c2d36ad6dc464da7ac46403aff962fd462fbbd3652f4cb6a76,,,ACTIVE,NONE,42.0,00c1e08042f3e4525e3e06a7e98658a4938738c2cf6813341cd3bfd2af745042,mature
